location_id,grid_reference,altitude,slope,discharge_category,dist_from_source,chemistry_site,boulders_cobbles,pebbles_gravel,sand,silt_clay,mean_depth,river_width,total,alkalinity,alk_samples,predictor_source,date,original_grid_reference
2585,NT 06989 71772,80,22.7,1,5,2585,50.6,41.4,6.733333333,1.266666667,16.86666667,3.186666667,100,135.9875,144,sampling_point,2019-01-09,NT 06989 71772
2650,NS 67413 84487,225,10,3,6,2650,64.08333333,31.66666667,4.083333333,0.166666667,19.83333333,6.825,100,23.6256044,91,sampling_point,2019-01-09,NS 67413 84487
2691,NT 03386 66244,NA,NA,NA,NA,2691,40,45,10,5,13,4.5,100,140,1,sampling_point,2019-01-09,NT 03386 66244
2746,NT 28303 69213,81,33.3,2,8.3,2746,48.5,43.75,5.25,2.5,11.25,2.25,100,157.5,20,sampling_point,2019-01-09,NT 28303 69213
2760,NT 20987 71061,60,20,3,9.4,2760,50.15,34.55,6.55,8.75,18.25,2.93,100,147.0783333,120,sampling_point,2019-01-09,NT 20987 71061
2791,NT 18789 70185,69,3.7,2,6.9,2791,66.4,25.8,5.6,2.2,13.8,4.14,100,160.9709091,165,sampling_point,2019-01-09,NT 18789 70185
2831,NK 09238 53285,129,5.34,2,15.02,3225,NA,NA,NA,NA,NA,NA,NA,138.6432653,245,rict_layer,2023-03-28,NK 09238 53285
2831,NS 93753 69448,129,5.34,2,15.02,3225,NA,NA,NA,NA,NA,NA,NA,138.6432653,245,rict_layer,2024-10-05,NS 93753 69448
2835,NT 07376 70419,NA,NA,NA,NA,2835,30,60,8,2,7,2.5,100,NA,NA,sampling_point,2019-01-09,NT 07376 70419
2865,NT 10941 86455,60,12.5,1,2.5,2865,15.71428571,64.14285714,12.14285714,8,8.857142857,1.471428571,100,89.75555556,9,sampling_point,2019-01-09,NT 10941 86455
2937,NN 43219 03584,95,15.6,3,17.1,4980,67.5,22.5,7.5,0,25.5,9.5,97.5,1.502937304,319,sampling_point,2019-01-09,NN 43219 03584
2941,NT 22509 93070,95,11.5,2,9.8,2941,26.66666667,43.33333333,13.33333333,16.66666667,18,2.966666667,100,110.2571429,7,sampling_point,2019-01-09,NT 22509 93070
2991,NS 57585 94308,30,12.5,1,5.2,2991,41.83333333,42.27777778,12.05555556,3.833333333,14.61111111,3.333333333,100,74.97356322,174,sampling_point,2019-01-09,NS 57585 94308
3029,NT 08833 68839,75,11.1,4,30,461,63.6,31,4.7,0.7,22.5,22.3,100,86.61323529,408,sampling_point,2019-01-09,NT 08833 68839
3100,NT 33744 61360,NA,NA,NA,NA,3100,70,20,5,5,27,4,100,133.6614583,288,sampling_point,2019-01-09,NT 33744 61360
3100,NT 33744 61360,107,13.49,2,14.25,3100,70,20,5,5,27,4,100,133.6614583,288,rict_layer,2025-03-17,NT 33744 61360
3135,NT 01507 93264,95,16.6,1,3.6,3135,22.5,65,11.25,1.25,12,1.5,100,89.77,10,sampling_point,2019-01-09,NT 01507 93264
3138,NT 23655 59620,163,6.6,4,15.6,3138,62.25,32.75,4.25,0.75,24,8.2,100,68.24204545,264,sampling_point,2019-01-09,NT 23655 59620
3194,NN 80804 07264,110,25,2,9.2,3194,63.83333333,31.66666667,4.5,0,18.83333333,6.666666667,100,46.25,10,sampling_point,2019-01-09,NN 80804 07264
3211,NT 50562 71905,50,4,3,19,3211,16.25,67.5,16.25,0,19.5,7.775,100,104.1328,125,sampling_point,2019-01-09,NT 50562 71905
3214,NT 21682 71036,52,5.1,4,27.1,3214,50.1875,41.5,5.3125,3,18.75,9.13125,100,69.29387755,49,sampling_point,2019-01-09,NT 21682 71036
3215,NT 29939 73761,11,9.1,3,16.2,3215,40.77777778,32.16666667,15.83333333,11.22222222,18.61111111,3.7,100,113.5117886,246,sampling_point,2019-01-09,NT 29939 73761
3218,NT 20889 67726,165,25,1,2.7,3218,NA,NA,NA,NA,NA,NA,NA,101.1428571,7,sampling_point,2019-01-09,NT 20889 67726
3221,NT 24893 67720,146,9.1,2,2.7,3221,46,36.25,16.5,1.25,15.5,1.275,100,107.9028571,35,sampling_point,2019-01-09,NT 24893 67720
3225,NS 94020 69964,121,5.9,2,14.9,3225,58.91666667,34.91666667,4.5,1.666666667,26,4.575,100,138.6432653,245,sampling_point,2019-01-09,NS 94020 69964
3226,NS 74036 83511,199,10,2,13.7,1611,63.52941176,31.23529412,4.117647059,1.117647059,17,11.95882353,100,35.232,425,sampling_point,2019-01-09,NS 74036 83511
3227,NS 78707 83219,91,8.3,3,19.7,3227,61,35.6,3,0.4,18.25,12.7,100,20.34516129,62,sampling_point,2019-01-09,NS 78707 83219
3228,NS 80146 82860,48,12.5,4,21.4,3228,80,19.25,0.75,0,23.75,15.45,100,27.7576087,92,sampling_point,2019-01-09,NS 80146 82860
3231,NN 50033 00941,20,4.9,5,25,3231,53.17391304,40.04347826,6.695652174,0.086956522,20.95652174,16.43478261,100,1.266755856,222,sampling_point,2019-01-09,NN 50033 00941
3234,NS 53596 96320,15,0.9,2,11.3,5378,41.66666667,26.66666667,31.66666667,0,27.33333333,4.166666667,100,36.66833333,60,sampling_point,2019-01-09,NS 53596 96320
3241,NN 53098 06655,104,3,3,12,3241,42.5,45,12.5,0,18,13,100,9.769230769,13,sampling_point,2019-01-09,NN 53098 06655
3243,NN 83615 07891,100,2.9,3,15.1,3243,28.75,58.75,12.5,0,22.5,9.25,100,39.5862069,29,sampling_point,2019-01-09,NN 83615 07891
3248,NO 50295 46948,138,6.01,1,1.61,3436,NA,NA,NA,NA,NA,NA,NA,34.27894737,133,rict_layer,2023-03-28,NO 50295 46948
3248,NO 00328 00287,138,6.01,1,1.61,3436,NA,NA,NA,NA,NA,NA,NA,34.27894737,133,rict_layer,2024-10-05,NO 00328 00287
3249,NO 26358 01530,75,0.3,4,32.7,3249,75,16.75,5.75,2.5,29,12.125,100,74.57083333,24,sampling_point,2019-01-09,NO 26358 01530
3250,NT 10988 91044,128,2.9,1,8.7,3250,24.16666667,40.27777778,22.22222222,13.33333333,18.77777778,2.638888889,100,95.72785388,219,sampling_point,2019-01-09,NT 10988 91044
3261,NT 41251 68887,86,3.8,3,14.9,3261,33.25,23.75,32.75,10.25,28.25,5.05,100,191.1806452,155,sampling_point,2019-01-09,NT 41251 68887
3263,NT 44231 68990,73,1.8,4,18.3,3263,44.5,38.65,13.45,3.4,16.95,5.785,100,178.7872263,274,sampling_point,2019-01-09,NT 44231 68990
3264,NT 45944 69051,70,3,4,20.3,4429,32,51,16,1,20.25,14.625,100,137.5471503,193,sampling_point,2019-01-09,NT 45944 69051
3305,NS 78601 89912,60,8.3,1,4.4,3305,33.75,51.25,15,0,18.5,3.45,100,38.45,26,sampling_point,2019-01-09,NS 78601 89912
3307,NS 85010 86675,19,3.6,2,5.7,3307,40.42105263,50.63157895,7.842105263,1.105263158,17.47368421,1.925894737,100,79.25470085,234,sampling_point,2019-01-09,NS 85010 86675
3317,NO 48158 02601,17,6.7,2,10.1,3317,20,45,25,10,22.5,3.35,100,143.6460526,76,sampling_point,2019-01-09,NO 48158 02601
3318,NO 55300 03758,13,20,1,6.8,3318,47.24137931,40.72413793,8,4.034482759,12.68965517,2.431034483,100,173.2397727,176,sampling_point,2019-01-09,NO 55300 03758
3346,NT 02684 62828,175,16.7,1,7.3,14303,55,34,6,5,12,6.45,100,61.56857143,35,sampling_point,2019-01-09,NT 02684 62828
3348,NT 02573 67563,130,14.3,1,3.4,3348,43,40,11,6,15.4,2.45,100,247.5714286,14,sampling_point,2019-01-09,NT 02573 67563
3350,NT 01710 65007,130,6.3,3,19,3350,61.81818182,30.22727273,5.772727273,2.181818182,20.40909091,8.104545455,100,59.35561798,356,sampling_point,2019-01-09,NT 01710 65007
3394,NO 57568 04828,26,10,1,4,3394,37.5,50,3.333333333,9.166666667,10.5,2.983333333,100,187.7804598,87,sampling_point,2019-01-09,NO 57568 04828
3395,NO 56095 03563,10,3.4,1,11.4,3395,66.26666667,23.33333333,6.2,4.2,20.13333333,3.493333333,100,165.2052402,229,sampling_point,2019-01-09,NO 56095 03563
3396,NO 56365 06896,60,10,1,1.3,3396,42.5,40,7.5,10,10.25,1.925,100,153.4142857,7,sampling_point,2019-01-09,NO 56365 06896
3402,NO 51935 01663,10,3.3,1,3.9,16911,45,40.93333333,10.06666667,4,13.06666667,1.543333333,100,177.1810526,95,sampling_point,2019-01-09,NO 51935 01663
3409,NO 41175 02908,19,13.3,2,7.5,3409,56.66666667,26.83333333,12.88888889,3.611111111,23.72222222,3.227777778,100,120.6676056,142,sampling_point,2019-01-09,NO 41175 02908
3410,NO 41260 04685,NA,NA,NA,NA,3410,48.33333333,40,8.333333333,3.333333333,14.33333333,4.2,100,116.5666667,3,sampling_point,2019-01-09,NO 41260 04685
3411,NO 40095 04364,50,20,2,7,3411,81.25,15.25,0,3.5,14.75,6.85,100,123.7282353,85,sampling_point,2019-01-09,NO 40095 04364
3414,NN 83733 07870,105,1.7,4,10.7,3414,18.75,26.25,32.5,22.5,47.5,8.75,100,75.21282051,39,sampling_point,2019-01-09,NN 83733 07870
3415,NO 37174 00640,5,3.3,6,46.2,3415,55.72413793,37.27586207,5.620689655,1.379310345,31.96551724,15.64137931,100,112.9614118,425,sampling_point,2019-01-09,NO 37174 00640
3417,NS 75994 97475,15,1.2,8,62,3417,25,61.25,13.75,0,45,40.5,100,15.05769231,26,sampling_point,2019-01-09,NS 75994 97475
3418,NO 15663 04025,110,3.4,1,11.2,3418,17.71428571,49.33333333,28,4.952380952,16.71428571,1.923809524,100,116.8882096,229,sampling_point,2019-01-09,NO 15663 04025
3426,NT 01194 86464,5,8.3,3,26,3537,47.5,32.5,12.5,7.5,19,6.5,100,112.5522901,262,sampling_point,2019-01-09,NT 01194 86464
3430,NT 01507 93298,95,10,1,8.8,3430,21,68.4,8,2.6,11,3.5,100,67.56736842,95,sampling_point,2019-01-09,NT 01507 93298
3433,NS 90673 92317,10,2.1,3,21.8,3433,46.25,46,7,0.75,16,6.75,100,142.4619048,105,sampling_point,2019-01-09,NS 90673 92317
3436,NT 02645 99923,135,7.7,4,22.6,3436,38.07692308,53.30769231,7.846153846,0.769230769,16.38461538,10.15384615,100,34.27894737,133,sampling_point,2019-01-09,NT 02645 99923
3441,NO 29535 02468,70,11.1,2,8.2,3441,25,55,17.5,2.5,19.5,2.8,100,89.86,10,sampling_point,2019-01-09,NO 29535 02468
3442,NN 89937 09178,115,3.6,1,4.2,3442,43,33,21,3,30.4,3.86,100,75.09925926,135,sampling_point,2019-01-09,NN 89937 09178
3443,NS 79079 99465,45,20,2,9.8,3443,60,25,15,0,18.5,8.5,100,66.2,5,sampling_point,2019-01-09,NS 79079 99465
3444,NN 78889 05474,98,14,1,6.2,3444,NA,NA,NA,NA,NA,NA,NA,58.76,5,sampling_point,2019-01-09,NN 78889 05474
3445,NN 83323 09441,115,10,2,9.5,3445,NA,NA,NA,NA,NA,NA,NA,55.6,7,sampling_point,2019-01-09,NN 83323 09441
3447,NN 86181 10491,115,5.6,1,4,3447,27.5,62.5,10,0,10,2.25,100,96.575,4,sampling_point,2019-01-09,NN 86181 10491
3448,NT 17909 95914,93,12.5,4,10.3,3448,80,18.5,0.25,1.25,14.5,6.175,100,89.65625,32,sampling_point,2019-01-09,NT 17909 95914
3449,NN 86380 10521,10,6.3,1,5.6,3449,NA,NA,NA,NA,NA,NA,NA,102.25,2,sampling_point,2019-01-09,NN 86380 10521
3450,NN 44468 18216,135,1.7,4,10.5,3450,43.33333333,45,11.66666667,0,11.66666667,17.66666667,100,7.977272727,11,sampling_point,2019-01-09,NN 44468 18216
3451,NN 55875 16259,125,0.5,6,27.1,3451,17.2,59,22,1.8,34.4,19.8,100,10.06829268,41,sampling_point,2019-01-09,NN 55875 16259
3452,NN 44317 18261,132,5.3,2,5.7,3452,10,65,25,0,12.5,6.25,100,8.5,5,sampling_point,2019-01-09,NN 44317 18261
3453,NN 53813 20349,130,18.5,4,10.6,3154,63,31.61111111,5.333333333,0.055555556,20.88888889,10.11111111,100,14.23519417,206,sampling_point,2019-01-09,NN 53813 20349
3454,NT 22782 98469,NA,NA,NA,NA,3454,90,8,1,1,21,2.3,100,85,1,sampling_point,2019-01-09,NT 22782 98469
3459,NN 70646 03061,40,20,2,9.8,3459,57.5,33.75,8.75,0,14.25,9.25,100,40.9,11,sampling_point,2019-01-09,NN 70646 03061
3461,NN 50481 01339,20,0.9,4,25.7,3461,40,43.33333333,16.66666667,0,32.66666667,10.33333333,100,7.021111111,9,sampling_point,2019-01-09,NN 50481 01339
3463,NN 52701 00406,20,1.5,7,29.5,3463,55,31.66666667,13.33333333,0,25,27.66666667,100,5.3125,4,sampling_point,2019-01-09,NN 52701 00406
3472,NS 54858 93827,30,16.7,1,7.2,3472,54.6875,36.4375,8.125,0.4375,13.375,6.7625,99.6875,63.04090909,88,sampling_point,2019-01-09,NS 54858 93827
3475,NT 14159 92816,117,4,3,13.2,3475,50,32.5,5,12.5,23.25,3.1,100,157.15,218,sampling_point,2019-01-09,NT 14159 92816
3476,NS 66566 95366,10,7.6,2,9.4,3476,26.7037037,64.88888889,6.777777778,1.62962963,9.777777778,5.3,100,71.32317881,151,sampling_point,2019-01-09,NS 66566 95366
3487,NS 84450 85693,18,3.5,1,3.4,3487,33.75,47.1875,8.25,10.1875,11.25,1.9375,99.375,64.78095238,42,sampling_point,2019-01-09,NS 84450 85693
3489,NS 85773 81996,9,0.5,5,29.3,1613,36.25,51.25,12.5,0,25.25,17.3,100,49.61020408,245,sampling_point,2019-01-09,NS 85773 81996
3490,NS 77164 74144,111,7.1,1,7,3490,51.125,40.875,6.3125,0.9375,10.375,1.90625,99.25,33.29315068,146,sampling_point,2019-01-09,NS 77164 74144
3490,NS 77164 74144,108,34.94,1,1.26,3490,51.125,40.875,6.3125,0.9375,10.375,1.90625,99.25,33.29315068,146,rict_layer,2025-03-17,NS 77164 74144
3491,NS 78193 77064,69,5.6,3,6.6,1634,49.16666667,43.5,6.166666667,1.166666667,20.16666667,3.666666667,100,84.14504505,222,sampling_point,2019-01-09,NS 78193 77064
3492,NT 18429 85996,40,18.18,2,2.6,1470,50,35,7.5,7.5,12.75,3.425,100,149.742,100,sampling_point,2019-01-09,NT 18429 85996
3495,NT 12056 88394,98,12.2,1,4.79,1484,32.5,46.25,17.5,3.75,10.75,1.625,100,158.9567568,111,sampling_point,2019-01-09,NT 12056 88394
3497,NO 11260 01489,112,8.73,1,6.96,16492,,,,,,,,,,rict_layer,2025-03-17,NO 11260 01489
3498,NS 95013 93988,55,3.1,3,16.6,3498,45,45,10,0,12.5,8.625,100,115.8611111,90,sampling_point,2019-01-09,NS 95013 93988
3502,NN 85390 09334,105,4.7,1,5.5,3502,17.5,56.5,22.5,3.5,35.5,2.5,100,66.95,2,sampling_point,2019-01-09,NN 85390 09334
3513,NS 97090 68292,136,6.2,2,3.3,1312,53.25,34.25,3.1875,9.3125,20,4.33125,100,111.5926829,287,sampling_point,2019-01-09,NS 97090 68292
3514,NT 23503 91359,65,9.1,1,6.3,3514,40.70588235,40.47058824,14.29411765,4.529411765,17.41176471,2.164705882,100,149.1041379,145,sampling_point,2019-01-09,NT 23503 91359
3526,NT 05930 84110,NA,NA,NA,NA,3526,40,50,8,2,20,5,100,264.2223301,103,sampling_point,2019-01-09,NT 05930 84110
3526,NT 05930 84110,8,2.93,2,15.24,3526,40,50,8,2,20,5,100,264.2223301,103,rict_layer,2025-03-17,NT 05930 84110
3535,NT 03605 86123,25,20,1,3.8,1497,35.75,56.25,4.75,3.25,10.5,2.875,100,110.4229358,109,sampling_point,2019-01-09,NT 03605 86123
3537,NT 01164 86416,5,8.3,3,25.3,3537,6,10,34,50,47.5,8.5,100,112.5522901,262,sampling_point,2019-01-09,NT 01164 86416
3539,NS 98301 89201,30,3.4,3,20.7,3539,60,34,5,1,13.28571429,3.928571429,100,76.87464789,71,sampling_point,2019-01-09,NS 98301 89201
3542,NS 96607 90589,40,2.8,2,18.3,1503,11.42857143,64,19.71428571,4.857142857,12.14285714,2.857142857,100,93.36086957,115,sampling_point,2019-01-09,NS 96607 90589
3551,NS 91865 92293,13.4,11.6,3,22.9,1515,36.25,59,4,0.75,14.25,5.5,100,112.6228365,416,sampling_point,2019-01-09,NS 91865 92293
3560,NT 01090 93316,90,5.98,1,9.27,3430,42.5,43.75,10,3.75,11,6,100,67.56736842,95,sampling_point,2019-01-09,NT 01090 93316
3570,NT 17886 91746,115,2.9,1,4.5,3570,35.46666667,42.2,12.8,9.533333333,14.73333333,1.59,100,166.7924171,211,sampling_point,2019-01-09,NT 17886 91746
3573,NO 12380 04574,110,7,1,6.4,3573,16.25,63.25,18.75,1.75,12.75,1.875,100,83.15,14,sampling_point,2019-01-09,NO 12380 04574
3574,NO 11794 04151,110,7.7,3,13.8,1445,28.15789474,53.15789474,15.78947368,2.894736842,18.26315789,5.784210526,100,64.65107034,327,sampling_point,2019-01-09,NO 11794 04151
3581,NS 90922 96537,10,2.4,5,37.4,1536,40,47.5,11.25,1.25,28.25,11.75,100,53.50272727,110,sampling_point,2019-01-09,NS 90922 96537
3589,NO 01147 01813,160,6.3,4,18.3,2620,56.42857143,36.71428571,6,0.857142857,22.14285714,12.42857143,100,38.93521127,71,sampling_point,2019-01-09,NO 01147 01813
3590,NN 99085 04376,205,7.7,2,14.8,3590,70,26,4,0,26,7,100,34.825,4,sampling_point,2019-01-09,NN 99085 04376
3594,NS 99815 99933,130,6.7,1,2.2,3594,12.5,68.5,18.25,0.75,13.75,1.5625,100,54.01549296,71,sampling_point,2019-01-09,NS 99815 99933
3609,NS 78911 97368,10,6.3,6,31.9,1560,57.76923077,36.76923077,5.269230769,0.192307692,21.26923077,16.17307692,100,63.83798283,466,sampling_point,2019-01-09,NS 78911 97368
3610,NN 87843 09044,130,40,1,10.5,3610,NA,NA,NA,NA,NA,NA,NA,94.98,5,sampling_point,2019-01-09,NN 87843 09044
3611,NN 89228 09206,118,25,1,11,3611,NA,NA,NA,NA,NA,NA,NA,92.06,5,sampling_point,2019-01-09,NN 89228 09206
3613,NN 56380 04921,90,7.7,2,6,3613,17.73684211,69.31578947,12.52631579,0.421052632,10.89473684,5.921052632,100,7.5543,100,sampling_point,2019-01-09,NN 56380 04921
3616,NN 79070 05011,100,0.9,5,20.5,3616,56.07142857,32.78571429,10.57142857,0.571428571,31.5,17.35714286,100,59.325,8,sampling_point,2019-01-09,NN 79070 05011
3632,NN 89325 09303,120,17,1,12.8,3632,61.25,32.5,6.25,0,15.75,4.075,100,60.04,10,sampling_point,2019-01-09,NN 89325 09303
3642,NN 60789 08271,80,10.5,7,40.4,3642,78.33333333,15,6.666666667,0,38,27,100,8.495555556,9,sampling_point,2019-01-09,NN 60789 08271
3646,NN 53583 20631,130,0.5,6,20.6,4934,62.5,27.5,10,0,24.5,29,100,5.448453039,181,sampling_point,2019-01-09,NN 53583 20631
3656,NN 53559 06306,85,0.9,6,23.7,3656,39.16666667,50.83333333,10,0,21.66666667,19.33333333,100,9.733333333,6,sampling_point,2019-01-09,NN 53559 06306
3659,NN 47744 19630,125,90,3,9.4,3659,47.5,37.5,15,0,16.5,8.75,100,8.361538462,13,sampling_point,2019-01-09,NN 47744 19630
3663,NS 76995 95558,5,0.1,7,81.5,3663,43.84615385,38.07692308,14.92307692,3.153846154,46.92307692,26.53846154,100,28.0571875,128,sampling_point,2019-01-09,NS 76995 95558
3700,NS 83000 92005,5,2,1,3.4,3700,7.625,76.625,11.125,4,6,1.9625,99.375,138.41875,96,sampling_point,2019-01-09,NS 83000 92005
3703,NS 81706 92376,5,1,3,18,1599,58.75,32.5625,5.875,2.8125,19.375,8.4375,100,61.97806452,310,sampling_point,2019-01-09,NS 81706 92376
3725,NS 81438 83270,30,4,5,22.9,1610,80,20,0,0,22,14.5,100,29.22344498,209,sampling_point,2019-01-09,NS 81438 83270
3761,NS 77139 74393,99,3.7,1,3.3,1631,41.125,36.625,9.5,12.75,14.75,4.3625,100,85.58484848,231,sampling_point,2019-01-09,NS 77139 74393
3772,NS 79182 87810,80,7.7,1,5.4,3772,15,73,10,2,14,3.05,100,42.58571429,7,sampling_point,2019-01-09,NS 79182 87810
3775,NS 78579 87634,90,16.7,1,4.5,4659,40,41.25,12.5,6.25,23.25,4.175,100,26.50357143,84,sampling_point,2019-01-09,NS 78579 87634
3777,NS 80336 85733,68,25,1,3,4039,36,52,6,6,19.8,1.46,100,68.85955056,89,sampling_point,2019-01-09,NS 80336 85733
3781,NO 46603 07228,160,8,2,1.7,3781,30,52.5,1.25,16.25,5.25,1.25,100,102.9377358,53,sampling_point,2019-01-09,NO 46603 07228
3782,NO 42700 07295,151,40,1,1.2,3782,37.5,42.5,2.5,17.5,7.5,0.9,100,89.18,5,sampling_point,2019-01-09,NO 42700 07295
3785,NS 90410 78548,62,14.3,2,7.8,317,64,31,5,0,15,6.44,100,98.14354839,124,sampling_point,2019-01-09,NS 90410 78548
3787,NS 93350 78411,48,16.7,2,6,3787,36.25,55,7.5,1.25,12,2.35,100,107.146875,96,sampling_point,2019-01-09,NS 93350 78411
3797,NT 05475 79741,9,25,1,3,3797,40,49.5,8,2.5,9.5,2.1,100,135.586,50,sampling_point,2019-01-09,NT 05475 79741
3798,NS 94929 79678,1,1.5,6,37.9,342,61.20833333,33.375,4.75,0.666666667,26.875,10.99583333,100,114.7623917,577,sampling_point,2019-01-09,NS 94929 79678
3798,NS 94929 79678,5,7.96,5,39.99,342,61.20833333,33.375,4.75,0.666666667,26.875,10.99583333,100,114.7623917,577,rict_layer,2025-03-17,NS 94929 79678
3806,NS 97834 76603,37,4.3,5,31.1,3802,64.57142857,28.53571429,5.892857143,0.642857143,27.32142857,10.96428571,99.64285714,111.7707763,219,sampling_point,2019-01-09,NS 97834 76603
3819,NS 91195 72801,131,3.2,4,19.1,3819,62,28.75,6.25,3,20,7.675,100,124.275,8,sampling_point,2019-01-09,NS 91195 72801
3847,NS 96944 76569,49,14.3,2,6.7,349,66.66666667,31.66666667,1.666666667,0,10,5.433333333,100,148.3164384,146,sampling_point,2019-01-09,NS 96944 76569
3848,NS 96166 76801,66,16.7,2,5.4,3848,45,41.25,8.75,5,10.5,2.025,100,172.3892857,84,sampling_point,2019-01-09,NS 96166 76801
3851,NS 93779 76641,NA,NA,NA,NA,3851,30,60,10,0,6,0.7,100,NA,NA,sampling_point,2019-01-09,NS 93779 76641
3853,NT 45866 68651,75,5.4,3,13,3853,45.1875,41.9375,10.3125,2.5625,18.625,10.175,100,131.13,210,sampling_point,2019-01-09,NT 45866 68651
3858,NS 95492 72668,114,6.3,2,2.3,3858,28.75,52.5,12.5,6.25,10.25,2.475,100,82.13925234,107,sampling_point,2019-01-09,NS 95492 72668
3862,NS 94261 71265,112,5.9,2,16.7,3862,55,33.25,8.75,3,24,5.025,100,139.4837838,74,sampling_point,2019-01-09,NS 94261 71265
3865,NS 60204 65192,124,7.12,2,15.39,6978,NA,NA,NA,NA,NA,NA,NA,59.82238095,420,rict_layer,2023-03-28,NS 60204 65192
3865,NS 93895 69710,124,7.12,2,15.39,6978,NA,NA,NA,NA,NA,NA,NA,59.82238095,420,rict_layer,2024-10-05,NS 93895 69710
3870,NS 91048 67638,170,12.5,1,10.5,3870,36.25,43.75,16.25,3.75,22,3.175,100,58.27833333,120,sampling_point,2019-01-09,NS 91048 67638
3882,NS 96152 70170,118,2.6,1,6.1,1312,47.5,35,11.25,6.25,21,2.8875,100,111.5926829,287,sampling_point,2019-01-09,NS 96152 70170
3893,NS 90708 71598,NA,NA,NA,NA,3893,50,30,10,10,14,4,100,48.6,3,sampling_point,2019-01-09,NS 90708 71598
3897,NT 16471 55839,NA,NA,NA,NA,3897,40,45,10,5,20,1.1,100,NA,NA,sampling_point,2019-01-09,NT 16471 55839
3929,NT 27427 67423,120,11.1,2,5.7,3929,39.5,45.75,13,1.75,12,3.625,100,110.325,8,sampling_point,2019-01-09,NT 27427 67423
3937,NT 04733 76208,73,8.3,1,6.8,3937,47.5,32.5,8.75,11.25,14,2.725,100,132.0322581,93,sampling_point,2019-01-09,NT 04733 76208
3940,NT 01999 74803,110,16.7,2,2.9,3940,7,64.25,17.5,11.25,11.75,0.95,100,129.5921875,64,sampling_point,2019-01-09,NT 01999 74803
3944,NT 17940 75768,12,9.1,6,45.9,467,58.8,33.73333333,5.266666667,2.2,30.73333333,16.45333333,100,114.6431002,529,sampling_point,2019-01-09,NT 17940 75768
3946,NT 15671 75221,24,1.6,6,42.6,467,28.55555556,63,7,1.444444444,25,12.58888889,100,114.6431002,529,sampling_point,2019-01-09,NT 15671 75221
3948,NT 14759 95609,99,10,2,6.9,3948,48.79310345,41.79310345,7.172413793,2.24137931,12.96551724,3.675862069,100,126.9625571,219,sampling_point,2019-01-09,NT 14759 95609
3958,NT 07788 68089,83,4,4,28.3,1022,70,24.4,3.7,1.9,23.2,19.15,100,83.98092643,367,sampling_point,2019-01-09,NT 07788 68089
3965,NT 04899 67088,98,4.4,4,24.5,459,33.33333333,51,8.333333333,7.333333333,24.66666667,9.466666667,100,87.98662132,441,sampling_point,2019-01-09,NT 04899 67088
3971,NS 88297 96222,10,1.4,5,41.5,3971,23,69,8,0,26.2,11.4,100,59.65416667,72,sampling_point,2019-01-09,NS 88297 96222
3973,NS 94556 65532,157,2.3,3,11.5,454,24.83333333,55.61111111,15,4.555555556,23.94444444,5.388888889,100,116.7823848,369,sampling_point,2019-01-09,NS 94556 65532
3977,NS 88304 96267,11,10,1,6,3977,32.5,55,12.5,0,14,2.125,100,45.4,8,sampling_point,2019-01-09,NS 88304 96267
3985,NN 57145 01130,25,50,1,2.8,3985,62.5,27.5,10,0,12.5,4,100,57.83333333,3,sampling_point,2019-01-09,NN 57145 01130
3992,NT 17677 71304,50,5.6,2,14.9,3992,36.25,50,7.5,6.25,21,3.9125,100,126.6402778,72,sampling_point,2019-01-09,NT 17677 71304
4019,NT 12206 73929,37,12.5,1,15.8,4024,53.61904762,38.19047619,5.857142857,2.333333333,17.47619048,3.247619048,100,155.3618182,220,sampling_point,2019-01-09,NT 12206 73929
4024,NT 09290 74411,NA,NA,NA,NA,4024,60,20,10,10,25,2.3,100,155.3618182,220,sampling_point,2019-01-09,NT 09290 74411
4044,NT 08365 71335,69,10,1,2,768,22.5,63.83333333,9.333333333,4.333333333,10.5,1.808333333,100,349.8533333,75,sampling_point,2019-01-09,NT 08365 71335
